지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
군위,2017-05-17 2:00,13,49.1,0.7,0,1000.2,1010,87.8,0,0
군위,2017-05-17 3:00,12.1,213.6,0.6,0,1000.3,1010.1,89.3,0,0
군위,2017-05-17 4:00,11.9,0,0.3,0,1000.4,1010.3,88.8,0,0
군위,2017-05-17 5:00,12,119.2,0.6,0,1000.7,1010.5,91,0,0
군위,2017-05-17 6:00,11.9,157.5,0.9,0,1001.2,1011.1,89.2,0,0
군위,2017-05-17 7:00,13,135.5,1.3,0,1001.9,1011.7,84.3,0,0
군위,2017-05-17 8:00,15.5,85.5,0.6,0,1002,1011.7,76.8,0,0
군위,2017-05-17 9:00,18.3,15.2,0.9,0,1002,1011.6,58.9,0,0
군위,2017-05-17 10:00,21,313.8,1.7,0,1001.9,1011.4,53.8,0,0
군위,2017-05-17 11:00,21.9,310.4,1.6,0,1001.6,1011.1,47.2,0,0
군위,2017-05-17 12:00,23.3,86.9,1.7,0,1001.2,1010.6,44.2,0,0
군위,2017-05-17 13:00,23.9,116.7,1.1,0,1000.6,1010,39.5,0,0
군위,2017-05-17 14:00,25.9,278.1,1.9,0,1000.2,1009.5,38.2,0,0
군위,2017-05-17 15:00,25.6,310.2,3,0,999.6,1009,35.9,0,0
군위,2017-05-17 16:00,25.6,331.3,1.9,0,999.5,1008.9,34.8,0,0
군위,2017-05-17 17:00,25,286.1,1.8,0,999.8,1009.2,38,0,0
군위,2017-05-17 18:00,22.7,155.8,2.1,0,1000.3,1009.7,49.7,0,0
군위,2017-05-17 19:00,18.2,23.2,4.4,0,1002,1011.6,67,0,0
군위,2017-05-17 20:00,18,148.5,2,0,1002.2,1011.8,68.5,0,0
군위,2017-05-17 21:00,17.8,340.8,0.9,0,1002.9,1012.5,71.1,0,0
군위,2017-05-17 22:00,16.2,342.9,2.4,0,1004.1,1013.8,82.5,0,0
군위,2017-05-17 23:00,15.1,171.7,0.6,0,1004.5,1014.3,86.7,0,0
군위,2017-05-18 0:00,14.1,115.3,0.9,0,1004.4,1014.2,87,0,0
군위,2017-05-18 1:00,12.9,0,0.3,0,1004.5,1014.3,93,0,0
군위,2017-05-18 2:00,12.3,63.1,0.6,0,1004.6,1014.5,94,0,0
군위,2017-05-18 3:00,11.9,236.9,0.9,0,1005,1014.9,95.5,0,0
군위,2017-05-18 4:00,11.6,182,0.5,0,1005.4,1015.3,96.3,0,0
군위,2017-05-18 5:00,11,153.3,0.6,0,1005.9,1015.8,96.4,0,0
군위,2017-05-18 6:00,10.4,153.1,1.1,0,1006.5,1016.5,96.3,0,0
군위,2017-05-18 7:00,11.2,0,0.2,0,1007.1,1017.1,96.7,0,0
군위,2017-05-18 8:00,15.4,0,0.4,0,1007.4,1017.2,84.2,0,0
군위,2017-05-18 9:00,19.2,319.5,0.5,0,1007.3,1016.9,69.8,0,0
군위,2017-05-18 10:00,22,29.9,1.4,0,1007.2,1016.7,52.6,0,0
군위,2017-05-18 11:00,23.8,338.7,3.2,0,1006.8,1016.2,41,0,0
군위,2017-05-18 12:00,25.1,346.9,4.3,0,1006.3,1015.7,40.9,0,0
군위,2017-05-18 13:00,26.8,351.4,2.4,0,1005.6,1015,35.9,0,0
군위,2017-05-18 14:00,27.5,342.2,2.7,0,1004.8,1014.1,36.2,0,0
군위,2017-05-18 15:00,27.5,276.5,2.3,0,1004.1,1013.4,35.5,0,0
군위,2017-05-18 16:00,28.4,248.3,3.8,0,1003.8,1013.1,36.1,0,0
군위,2017-05-18 17:00,27.8,267.5,3.4,0,1003.7,1013,36,0,0
군위,2017-05-18 18:00,26.8,263.8,3.3,0,1003.8,1013.1,39.2,0,0
군위,2017-05-18 19:00,24.7,264.8,1.9,0,1004.3,1013.6,43.8,0,0
군위,2017-05-18 20:00,20.6,312.5,0.6,0,1004.8,1014.4,60.7,0,0
군위,2017-05-18 21:00,19.2,53.6,1.1,0,1005.5,1015.1,63.4,0,0
군위,2017-05-18 22:00,18,46,0.7,0,1006.2,1015.8,69.8,0,0
군위,2017-05-18 23:00,16.5,100.5,0.8,0,1006.5,1016.2,76.3,0,0
군위,2017-05-19 0:00,15.2,0,0.2,0,1006.6,1016.4,84.2,0,0
군위,2017-05-19 1:00,14.5,58.7,0.5,0,1006.8,1016.6,85.2,0,0
군위,2017-05-19 2:00,13.4,53.9,0.9,0,1007,1016.8,84.9,0,0
군위,2017-05-19 3:00,13,62.3,0.8,0,1007.2,1017.1,89,0,0
군위,2017-05-19 4:00,11.6,0,0.3,0,1007.3,1017.2,92.4,0,0
군위,2017-05-19 5:00,11.4,88.3,0.6,0,1007.6,1017.5,91.1,0,0
군위,2017-05-19 6:00,11.6,79.9,0.6,0,1008.2,1018.1,89.8,0,0
군위,2017-05-19 7:00,13.8,85,0.5,0,1008.3,1018.1,79.6,0,0
군위,2017-05-19 8:00,18.3,20.3,0.8,0,1008.1,1017.7,65.3,0,0
군위,2017-05-19 9:00,22.4,314.4,0.9,0,1007.7,1017.2,45.1,0,0
군위,2017-05-19 10:00,25,344,1.9,0,1007.5,1017,39.2,0,0
군위,2017-05-19 11:00,26.5,7.3,1.9,0,1006.9,1016.3,36,0,0
군위,2017-05-19 12:00,27.8,338.2,4.1,0,1006.2,1015.5,28.4,0,0
군위,2017-05-19 13:00,28.8,293.9,3.4,0,1005.6,1014.9,30.7,0,0
군위,2017-05-19 14:00,29.7,301.3,2.4,0,1004.9,1014.1,28.4,0,0
군위,2017-05-19 15:00,30.6,272.2,3.7,0,1004.2,1013.4,27.5,0,0
군위,2017-05-19 16:00,30.3,261.6,4.6,0,1003.7,1012.9,29,0,0
군위,2017-05-19 17:00,29.7,281.1,3.4,0,1003.6,1012.8,30.8,0,0
군위,2017-05-19 18:00,28.6,267.3,2.7,0,1003.7,1013,34.7,0,0
군위,2017-05-19 19:00,26.4,273.3,2.6,0,1004,1013.4,39.1,0,0
군위,2017-05-19 20:00,21.3,226.8,0.6,0,1004.7,1014.2,56.5,0,0
군위,2017-05-19 21:00,20.5,320.8,1.4,0,1005.4,1015,57.8,0,0
군위,2017-05-19 22:00,19.9,277,0.7,0,1006.3,1015.9,61.1,0,0
군위,2017-05-19 23:00,19.6,260.9,1.1,0,1006.5,1016.1,57.3,0,0
군위,2017-05-20 0:00,17.9,320.6,0.7,0,1006.7,1016.4,61.1,0,0
군위,2017-05-20 1:00,16,59.1,0.7,0,1006.5,1016.3,67.8,0,0
군위,2017-05-20 2:00,15.1,43.3,1,0,1006.5,1016.3,66.1,0,0
군위,2017-05-20 3:00,14.1,47.5,0.9,0,1006.3,1016.1,69.6,0,0
군위,2017-05-20 4:00,13.1,61.2,1.5,0,1006.5,1016.4,69,0,0
군위,2017-05-20 5:00,12.7,68.3,1.2,0,1006.5,1016.4,71.1,0,0
군위,2017-05-20 6:00,13.3,57.9,1.1,0,1006.7,1016.5,70.7,0,0
군위,2017-05-20 7:00,16.4,101.6,0.7,0,1006.7,1016.4,62.1,0,0
군위,2017-05-20 8:00,20.7,71.5,0.8,0,1006.7,1016.3,49.1,0,0
군위,2017-05-20 9:00,23.7,257.4,2.4,0,1006.7,1016.1,36.3,0,0
군위,2017-05-20 10:00,26.4,217,1.8,0,1006.2,1015.6,33.2,0,0
군위,2017-05-20 11:00,27.5,266.9,1.2,0,1005.7,1015,29.9,0,0
군위,2017-05-20 12:00,27.9,323.6,1.8,0,1005.1,1014.4,28.9,0,0
군위,2017-05-20 13:00,29.7,14.5,1.5,0,1004.3,1013.5,28.4,0,0
군위,2017-05-20 14:00,30.2,189,1.7,0,1003.4,1012.6,27.1,0,0
군위,2017-05-20 15:00,30.9,231.9,1.4,0,1002.8,1012,28.5,0,0
군위,2017-05-20 16:00,31.4,272.2,3.3,0,1002.6,1011.8,30.1,0,0
군위,2017-05-20 17:00,29.1,258.3,4.7,0,1002.5,1011.7,33,0,0
군위,2017-05-20 18:00,28.2,255,4.1,0,1002.6,1011.9,34,0,0
군위,2017-05-20 19:00,26,279.3,2,0,1003.1,1012.5,39.2,0,0
군위,2017-05-20 20:00,21.6,7,0.7,0,1004.1,1013.6,54.7,0,0
군위,2017-05-20 21:00,19.9,349.1,0.6,0,1004.9,1014.5,60.3,0,0
군위,2017-05-20 22:00,17.6,229.2,1.3,0,1005.5,1015.2,72.3,0,0
군위,2017-05-20 23:00,17.3,59.5,0.6,0,1005.6,1015.3,67.1,0,0
군위,2017-05-21 0:00,15.4,0,0.4,0,1005.6,1015.4,77.9,0,0
군위,2017-05-21 1:00,14.9,0,0.4,0,1005.4,1015.2,75.9,0,0
군위,2017-05-21 2:00,14.7,54.1,0.5,0,1005.4,1015.2,73.7,0,0
군위,2017-05-21 3:00,13.8,15.6,0.5,0,1005.4,1015.2,79.9,0,0
군위,2017-05-21 4:00,12.2,273.4,0.5,0,1005.7,1015.6,86.1,0,0
군위,2017-05-21 5:00,12.3,76.5,1.1,0,1006.1,1016,80.7,0,0
군위,2017-05-21 6:00,11.9,55.1,0.7,0,1006.3,1016.2,85.4,0,0
군위,2017-05-21 7:00,14.6,113.1,0.9,0,1006.5,1016.3,75.6,0,0
군위,2017-05-21 8:00,17.9,75.3,0.9,0,1006.7,1016.4,64.1,0,0
군위,2017-05-21 9:00,22.4,50.6,0.8,0,1006.6,1016.1,52.3,0,0
군위,2017-05-21 10:00,25.1,259.6,1.6,0,1006.4,1015.8,40.4,0,0
군위,2017-05-21 11:00,26.3,343.8,1.7,0,1005.7,1015.1,37.5,0,0
군위,2017-05-21 12:00,27.6,357.2,1.9,0,1004.8,1014.1,34.3,0,0
군위,2017-05-21 13:00,28,232.1,3.7,0,1004.2,1013.5,29.6,0,0
군위,2017-05-21 14:00,29.6,235.3,2.8,0,1003.7,1012.9,26.8,0,0
군위,2017-05-21 15:00,29.8,278.9,2.7,0,1003.1,1012.4,33.1,0,0
군위,2017-05-21 16:00,27.9,234.2,3.9,0,1002.7,1012,37.2,0,0
군위,2017-05-21 17:00,28.8,265.7,3,0,1002.5,1011.7,30.7,0,0
군위,2017-05-21 18:00,27.2,280.7,1.9,0,1002.5,1011.8,32.2,0,0
군위,2017-05-21 19:00,24.9,275.6,0.9,0,1002.8,1012.2,42.6,0,0
군위,2017-05-21 20:00,21.3,0,0.2,0,1003.4,1012.9,55.7,0,0
군위,2017-05-21 21:00,20,79.5,0.8,0,1004.2,1013.8,54.8,0,0
군위,2017-05-21 22:00,17.9,73.2,1,0,1005,1014.6,59.9,0,0
군위,2017-05-21 23:00,15.8,0,0.3,0,1005.4,1015.2,71,0,0
군위,2017-05-22 0:00,15,0,0.4,0,1005.3,1015.1,73.9,0,0
군위,2017-05-22 1:00,14,68.6,0.9,0,1005.5,1015.3,74.6,0,0
군위,2017-05-22 2:00,13.4,86.3,0.7,0,1005.3,1015.1,80.5,0,0
군위,2017-05-22 3:00,12.6,97.5,0.8,0,1005.4,1015.3,82.8,0,0
군위,2017-05-22 4:00,11.1,84.5,0.6,0,1005.5,1015.4,89.7,0,0
군위,2017-05-22 5:00,11.1,71.3,0.7,0,1006.2,1016.1,91,0,0
군위,2017-05-22 6:00,11.3,0,0.4,0,1006.5,1016.4,90.8,0,0
군위,2017-05-22 7:00,14,137.8,0.8,0,1006.4,1016.2,80.4,0,0
군위,2017-05-22 8:00,16.9,5.2,1.1,0,1006.4,1016.1,69,0,0
군위,2017-05-22 9:00,22.3,324.6,0.5,0,1006.1,1015.6,51.3,0,0
군위,2017-05-22 10:00,25.7,73.3,1.1,0,1005.7,1015.1,37.5,0,0
군위,2017-05-22 11:00,26.5,287.4,1.5,0,1005.2,1014.6,36.6,0,0
군위,2017-05-22 12:00,27.8,101.9,2.5,0,1004.1,1013.4,33.4,0,0
군위,2017-05-22 13:00,28.9,141.7,2.6,0,1003.3,1012.5,31.5,0,0
군위,2017-05-22 14:00,30,276.2,2.6,0,1002.6,1011.8,32.2,0,0
군위,2017-05-22 15:00,30.3,272.6,3,0,1002.3,1011.5,33,0,0
군위,2017-05-22 16:00,30.5,256.2,3.2,0,1001.9,1011.1,28.9,0,0
군위,2017-05-22 17:00,29.3,248,1.7,0,1001.6,1010.8,30.5,0,0
군위,2017-05-22 18:00,27.7,142.7,3.3,0,1001.4,1010.7,44.3,0,0
군위,2017-05-22 19:00,24.8,156.7,1.6,0,1001.8,1011.2,50.7,0,0
군위,2017-05-22 20:00,22.4,122.2,4.6,0,1002.6,1012.1,56.7,0,0
군위,2017-05-22 21:00,20.7,135.2,2,0,1003.2,1012.8,61,0,0
군위,2017-05-22 22:00,19.5,134.5,1.9,0,1003.9,1013.4,64.2,0,0
군위,2017-05-22 23:00,18.3,143.9,1.1,0,1003.9,1013.5,67.7,0,0
군위,2017-05-23 0:00,17.4,148.6,1.1,0,1003.9,1013.6,71.7,0,0
군위,2017-05-23 1:00,15.7,167.5,1.3,0,1003.5,1013.2,80.4,0,0
군위,2017-05-23 2:00,14.7,123.4,0.6,0,1003.6,1013.3,84.4,0,0
군위,2017-05-23 3:00,13.3,100.9,0.6,0,1003,1012.8,89.5,0,0
군위,2017-05-23 4:00,12.2,233.1,0.8,0,1003.2,1013.1,93.3,0,0
군위,2017-05-23 5:00,12.1,94.5,0.8,0,1003,1012.9,94.1,0,0
군위,2017-05-23 6:00,12.4,89.2,0.9,0,1002.9,1012.8,92,0,0
군위,2017-05-23 7:00,14,0,0.3,0,1003.1,1012.9,86.6,0,0
군위,2017-05-23 8:00,17.1,106.5,0.7,0,1003.1,1012.8,74.8,0,0
군위,2017-05-23 9:00,20.7,81.1,0.6,0,1002.8,1012.3,63.7,0,0
군위,2017-05-23 10:00,23.2,285.9,1.2,0,1002.5,1011.9,55.9,0,0
군위,2017-05-23 11:00,25,228.6,2,0,1001.8,1011.2,47.5,0,0
군위,2017-05-23 12:00,24.6,314.7,1.4,0,1001.4,1010.7,49.5,0,0
군위,2017-05-23 13:00,26,344.5,1.3,0,1000.8,1010.1,46,0,0
군위,2017-05-23 14:00,26.4,210.3,2.1,0,1000.2,1009.5,44.4,0,0
군위,2017-05-23 15:00,27.7,235.1,2.7,0,999.9,1009.2,42.3,0,0
군위,2017-05-23 16:00,25.8,257.9,1.4,0,999.3,1008.6,43.6,0,0
군위,2017-05-23 17:00,25.6,290.6,2,0,999.3,1008.6,44,0,0
군위,2017-05-23 18:00,24.8,283.7,2.1,0,999.2,1008.6,45.1,0,0
군위,2017-05-23 19:00,23.2,273.8,1.1,0,999.3,1008.7,55,0,0
군위,2017-05-23 20:00,21.7,258.6,0.6,0,999.6,1009.1,60.5,0,0
군위,2017-05-23 21:00,21,66.9,0.6,0,999.7,1009.2,64,0,0
군위,2017-05-23 22:00,20,0,0.4,0,999.9,1009.5,67.9,0,0
군위,2017-05-23 23:00,19.1,77.3,0.9,0,999.9,1009.4,69.3,0,0
군위,2017-05-24 0:00,18,0,0.2,0,999.7,1009.3,76.1,0,0
군위,2017-05-24 1:00,17.2,78.9,1.2,0,999.4,1009,80.5,0,0
군위,2017-05-24 2:00,17.1,114,0.6,0,999.1,1008.7,80.3,0,0
군위,2017-05-24 3:00,17.1,67.1,0.5,0,999.1,1008.7,80.9,0,0
군위,2017-05-24 4:00,16.8,127.1,0.5,0,998.7,1008.3,81.1,0,0
군위,2017-05-24 5:00,16.6,0,0.4,0,998.8,1008.4,83.3,0,0
군위,2017-05-24 6:00,16.9,4.1,1.1,0,999.5,1009.1,88.1,0,0
군위,2017-05-24 7:00,16.9,346.3,1,0,999.6,1009.2,88.8,0,0
군위,2017-05-24 8:00,17.2,0,0.2,0,999.8,1009.4,90.2,0,0
군위,2017-05-24 9:00,17.4,0,0.1,1,999.7,1009.3,91.8,0,0
군위,2017-05-24 10:00,18.3,35,0.5,0.5,999.7,1009.3,91.7,0,0
군위,2017-05-24 11:00,19.3,13.6,0.6,0,999.6,1009.1,86.7,0,0
군위,2017-05-24 12:00,21.1,16.9,1.6,0,999.1,1008.6,74.5,0,0
군위,2017-05-24 13:00,23.1,315.7,2.6,0,998.6,1008,70,0,0
군위,2017-05-24 14:00,23.9,350,1.5,0,997.8,1007.1,61.4,0,0
군위,2017-05-24 15:00,24.8,293.5,1.8,0,997.2,1006.6,57.7,0,0
군위,2017-05-24 16:00,26.2,326,1.6,0,996.7,1006,51.6,0,0
군위,2017-05-24 17:00,26.2,303.1,1.8,0,996.4,1005.7,51.3,0,0
군위,2017-05-24 18:00,25.9,280.6,1.2,0,996.2,1005.5,51.3,0,0
군위,2017-05-24 19:00,22,253.8,1,0,996.7,1006.1,67.4,0,0
군위,2017-05-24 20:00,20.7,156.3,2,0,997.5,1007,73,0,0
군위,2017-05-24 21:00,19.3,123.3,1.1,0,998.5,1008,81.5,0,0
군위,2017-05-24 22:00,18.6,0,0.3,0,999,1008.5,85.3,0,0
군위,2017-05-24 23:00,17.4,105.4,0.8,0,999.2,1008.8,89.8,0,0
군위,2017-05-25 0:00,16.1,77,1,0,999,1008.7,92.8,0,0
군위,2017-05-25 1:00,15.4,0,0.3,0,998.6,1008.3,94.6,0,0
군위,2017-05-25 2:00,14.4,0,0.4,0,998.3,1008,95.6,0,0
군위,2017-05-25 3:00,13.9,113.3,0.6,0,998.1,1007.8,95.9,0,0
군위,2017-05-25 4:00,13.6,72,0.7,0,998,1007.7,96.4,0,0
군위,2017-05-25 5:00,13.8,0,0.4,0,997.9,1007.6,96.9,0,0
군위,2017-05-25 6:00,14,0,0.4,0,997.9,1007.6,97.1,0,0
군위,2017-05-25 7:00,14.6,102.2,0.5,0,997.8,1007.5,97.1,0,0
군위,2017-05-25 8:00,15.7,0,0.4,0,997.5,1007.2,97.2,0,0
군위,2017-05-25 9:00,20.6,334.9,0.6,0,997,1006.5,96.4,0,0
군위,2017-05-25 10:00,24.5,51,1.2,0,996.2,1005.5,56.5,0,0
군위,2017-05-25 11:00,27.4,218.7,3.4,0,995.4,1004.6,38.7,0,0
군위,2017-05-25 12:00,28.3,249.9,6.1,0,994.7,1003.9,28.6,0,0
군위,2017-05-25 13:00,29.1,244.3,6.1,0,993.4,1002.5,28.2,0,0
군위,2017-05-25 14:00,29.5,247,6.6,0,992.4,1001.5,27.2,0,0
군위,2017-05-25 15:00,30.1,254.4,7,0,991.6,1000.7,27,0,0
군위,2017-05-25 16:00,29.3,259.9,6.5,0,991.1,1000.2,27,0,0
군위,2017-05-25 17:00,28,251.7,7.2,0,991.1,1000.3,29.2,0,0
군위,2017-05-25 18:00,26.5,253.8,5.1,0,991.2,1000.4,35.4,0,0
군위,2017-05-25 19:00,24,273.5,3.9,0,992.2,1001.5,38.3,0,0
군위,2017-05-25 20:00,22.1,286.6,3.1,0,993.2,1002.6,44.9,0,0
군위,2017-05-25 21:00,20.3,287,2.7,0,994.2,1003.7,37.6,0,0
군위,2017-05-25 22:00,18.5,275.7,3,0,995.3,1004.8,38.9,0,0
군위,2017-05-25 23:00,17,261.3,3.5,0,995.7,1005.3,46.8,0,0
군위,2017-05-26 0:00,15.8,78,1.2,0,995.8,1005.5,52.7,0,0
군위,2017-05-26 1:00,13.4,263.3,1.3,0,995.4,1005.1,64.5,0,0
군위,2017-05-26 2:00,14.7,277.5,2.8,0,995.3,1005,58.3,0,0
군위,2017-05-26 3:00,13.3,276.7,1.5,0,995.6,1005.3,64.8,0,0
군위,2017-05-26 4:00,11.8,285.3,2.1,0,995.8,1005.6,69.3,0,0
군위,2017-05-26 5:00,11.3,310.5,1.4,0,995.8,1005.6,76.1,0,0
군위,2017-05-26 6:00,10.6,68.5,1.3,0,996.5,1006.4,76.8,0,0
군위,2017-05-26 7:00,15,257.2,1.7,0,996.7,1006.4,55.7,0,0
군위,2017-05-26 8:00,15.8,342.2,2.1,0,996.9,1006.6,48.6,0,0
군위,2017-05-26 9:00,16.9,344.7,3.6,0,997.4,1007,43.3,0,0
군위,2017-05-26 10:00,18.2,346.1,3.6,0,997.4,1006.9,42,0,0
군위,2017-05-26 11:00,19.3,329.7,4.4,0,997.3,1006.8,38.1,0,0
군위,2017-05-26 12:00,21.2,295.3,3.6,0,997.4,1006.9,38.9,0,0
군위,2017-05-26 13:00,21.3,257.2,2.5,0,997.1,1006.6,35.9,0,0
군위,2017-05-26 14:00,22.7,250.9,3.1,0,996.7,1006.1,35.1,0,0
군위,2017-05-26 15:00,22.5,256,2.9,0,996.8,1006.2,32.5,0,0
군위,2017-05-26 16:00,21.6,332.9,3.1,0,997,1006.4,35.6,0,0
군위,2017-05-26 17:00,21.1,343.9,3.5,0,997.4,1006.9,36.4,0,0
군위,2017-05-26 18:00,21.2,344.5,3.7,0,997.6,1007.1,35.9,0,0
군위,2017-05-26 19:00,19,295.5,0.5,0,998.2,1007.7,45.3,0,0
군위,2017-05-26 20:00,15.7,154.2,0.5,0,999.3,1009,59.1,0,0
군위,2017-05-26 21:00,15.7,128.5,2.6,0,1000.4,1010.1,65.3,0,0
군위,2017-05-26 22:00,14.6,140.9,2.1,0,1001.2,1010.9,70.1,0,0
군위,2017-05-26 23:00,13.4,173.7,1.2,0,1001.4,1011.2,75.5,0,0
군위,2017-05-27 0:00,12.7,144.4,0.9,0,1001.6,1011.4,78.4,0,0
군위,2017-05-27 1:00,11.4,156.4,1.3,0,1001.4,1011.3,85.3,0,0
군위,2017-05-27 2:00,10.2,102.4,0.6,0,1001.5,1011.4,89.6,0,0
군위,2017-05-27 3:00,9.5,110.8,0.5,0,1001.7,1011.6,94.3,0,0
군위,2017-05-27 4:00,8,178.7,0.8,0,1001.9,1011.9,93.7,0,0
군위,2017-05-27 5:00,8.3,22.9,0.8,0,1002.3,1012.3,94.3,0,0
군위,2017-05-27 6:00,8.9,29.1,0.8,0,1003,1013,94.4,0,0
군위,2017-05-27 7:00,11.7,89.5,0.6,0,1003.2,1013.1,85.3,0,0
군위,2017-05-27 8:00,15,27.1,0.9,0,1003.4,1013.2,73.3,0,0
군위,2017-05-27 9:00,18.8,338.6,1.4,0,1003.4,1013,56,0,0
군위,2017-05-27 10:00,21.1,8.5,2.8,0,1003.1,1012.6,50.9,0,0
군위,2017-05-27 11:00,22.5,342.6,3,0,1002.8,1012.3,40.9,0,0
군위,2017-05-27 12:00,25,241.5,2.5,0,1002.4,1011.8,37.6,0,0
군위,2017-05-27 13:00,25.8,284.3,2.8,0,1002,1011.4,33.8,0,0
군위,2017-05-27 14:00,26.2,279.9,2.7,0,1001.5,1010.8,32.6,0,0
군위,2017-05-27 15:00,25.3,307.7,2.1,0,1001.1,1010.5,34.3,0,0
군위,2017-05-27 16:00,26,6,1.9,0,1000.9,1010.2,35,0,0
군위,2017-05-27 17:00,26.7,358.9,1.9,0,1000.9,1010.2,35.2,0,0
군위,2017-05-27 18:00,25.8,340.3,1.1,0,1000.8,1010.2,40.5,0,0
군위,2017-05-27 19:00,22.9,0,0.2,0,1001,1010.4,48.3,0,0
군위,2017-05-27 20:00,20.7,128.3,2.7,0,1001.8,1011.3,50.1,0,0
군위,2017-05-27 21:00,19.5,127.7,2.7,0,1002.8,1012.3,51.6,0,0
군위,2017-05-27 22:00,18.3,131.3,1.9,0,1003.4,1013,55.1,0,0
군위,2017-05-27 23:00,15.8,13.8,0.5,0,1003.6,1013.3,68.7,0,0
군위,2017-05-28 0:00,14,0,0.4,0,1003.7,1013.5,76.4,0,0
군위,2017-05-28 1:00,12.6,0,0.4,0,1003.8,1013.6,81.8,0,0
군위,2017-05-28 2:00,11.1,235.8,1,0,1004,1013.9,89.5,0,0
군위,2017-05-28 3:00,10.9,0,0.4,0,1004.2,1014.1,89.4,0,0
군위,2017-05-28 4:00,9.8,241.3,0.8,0,1004.3,1014.3,93.5,0,0
군위,2017-05-28 5:00,9.6,61.6,0.7,0,1004.5,1014.5,93.4,0,0
군위,2017-05-28 6:00,10.2,0,0.1,0,1004.8,1014.8,92.8,0,0
군위,2017-05-28 7:00,12.3,0,0.3,0,1005.1,1015,84.5,0,0
군위,2017-05-28 8:00,15.8,0,0.4,0,1005.1,1014.9,72.4,0,0
군위,2017-05-28 9:00,19.5,328.6,0.5,0,1005,1014.5,61.9,0,0
군위,2017-05-28 10:00,22,93.4,1.1,0,1004.5,1014,53.1,0,0
군위,2017-05-28 11:00,24.4,17.1,1.7,0,1004.1,1013.5,46.5,0,0
군위,2017-05-28 12:00,26.5,268.5,1.2,0,1003.5,1012.8,40.3,0,0
군위,2017-05-28 13:00,28.3,258.6,3,0,1002.6,1011.9,36.8,0,0
군위,2017-05-28 14:00,29.6,257.9,3.5,0,1001.6,1010.8,36.8,0,0
군위,2017-05-28 15:00,30.1,233,3.1,0,1000.4,1009.6,36,0,0
군위,2017-05-28 16:00,30.8,229.7,3.2,0,999.7,1008.9,36.8,0,0
군위,2017-05-28 17:00,30.9,247.3,2.8,0,999.1,1008.3,35.7,0,0
군위,2017-05-28 18:00,30,271.9,3.7,0,998.9,1008.1,35.7,0,0
군위,2017-05-28 19:00,28.2,272.6,2.2,0,999.2,1008.4,38.5,0,0
군위,2017-05-28 20:00,25.3,257.5,1.4,0,999.7,1009.1,45.4,0,0
군위,2017-05-28 21:00,21.5,262.3,0.6,0,1000.3,1009.8,62.6,0,0
군위,2017-05-28 22:00,23.3,326.9,2.6,0,1000.9,1010.3,55.4,0,0
군위,2017-05-28 23:00,22.1,323.1,2.5,0,1001.4,1010.9,58.9,0,0
군위,2017-05-29 0:00,18.9,74.1,0.5,0,1001.7,1011.2,71.9,0,0
군위,2017-05-29 1:00,17.2,72.9,0.5,0,1002,1011.6,77.7,0,0
군위,2017-05-29 2:00,16.4,59.1,0.6,0,1002.3,1012,81.5,0,0
군위,2017-05-29 3:00,15.6,0,0.4,0,1002.5,1012.2,85.2,0,0
군위,2017-05-29 4:00,14.7,64,0.6,0,1002.6,1012.3,87.8,0,0
군위,2017-05-29 5:00,14.4,68.3,0.7,0,1003,1012.8,89.9,0,0
군위,2017-05-29 6:00,14.7,0,0.3,0,1003.5,1013.2,88.8,0,0
군위,2017-05-29 7:00,16.9,0,0.2,0,1003.9,1013.6,79.2,0,0
군위,2017-05-29 8:00,20.1,351.6,1,0,1003.9,1013.5,69.7,0,0
군위,2017-05-29 9:00,25.5,21.5,0.6,0,1003.6,1013,46,0,0
군위,2017-05-29 10:00,27.3,4.1,1.7,0,1003.1,1012.4,43.2,0,0
군위,2017-05-29 11:00,28.6,355,3.2,0,1002.7,1012,41.5,0,0
군위,2017-05-29 12:00,30.5,348.3,2.2,0,1002,1011.2,38.7,0,0
군위,2017-05-29 13:00,31.9,347.4,2.1,0,1001.1,1010.3,36.4,0,0
군위,2017-05-29 14:00,33.8,348.4,3.3,0,1000.2,1009.3,33.5,0,0
군위,2017-05-29 15:00,33.9,344.5,4.8,0,999.9,1009,32.3,0,0
군위,2017-05-29 16:00,33.2,246.1,5.6,0,999.9,1009,34.3,0,0
군위,2017-05-29 17:00,32.7,255.7,4.5,0,999.8,1008.9,34.2,0,0
군위,2017-05-29 18:00,31.9,275.8,2.3,0,999.6,1008.8,37.8,0,0
군위,2017-05-29 19:00,29.5,266.1,3,0,1000,1009.2,43.6,0,0
군위,2017-05-29 20:00,27.6,271.9,1.9,0,1000.5,1009.8,46.8,0,0
군위,2017-05-29 21:00,25.5,194.7,1.1,0,1001.1,1010.5,53.4,0,0
군위,2017-05-29 22:00,23.2,56.7,1.1,0,1001.6,1011,60.7,0,0
군위,2017-05-29 23:00,21.9,31.6,0.5,0,1002,1011.5,64,0,0
군위,2017-05-30 0:00,20.1,67.4,0.7,0,1001.8,1011.4,69.3,0,0
군위,2017-05-30 1:00,18,251.5,0.7,0,1002,1011.6,85,0,0
군위,2017-05-30 2:00,16.4,219.1,1,0,1001.9,1011.6,87.5,0,0
